Nombre,Valor
x_2_35_2_4,0.0
x_0_36_2_4,0.0
x_1_36_2_4,1.0
x_2_36_2_4,0.0
x_0_37_2_4,0.0
x_1_37_2_4,0.0
x_2_37_2_4,0.0
x_0_38_2_4,0.0
x_1_38_2_4,0.0
x_2_38_2_4,0.0
x_0_39_2_4,0.0
x_1_39_2_4,0.0
x_2_39_2_4,0.0
x_0_40_2_4,0.0
x_1_40_2_4,0.0
x_2_40_2_4,0.0
x_0_41_2_4,0.0
x_1_41_2_4,0.0
x_2_41_2_4,0.0
x_0_42_2_4,0.0
x_1_42_2_4,0.0
x_2_42_2_4,0.0
x_0_43_2_4,0.0
x_1_43_2_4,0.0
x_2_43_2_4,0.0
x_0_44_2_4,0.0
x_1_44_2_4,0.0
x_2_44_2_4,0.0
x_0_0_0_5,0.0
x_1_0_0_5,2.0
x_2_0_0_5,0.0
x_0_1_0_5,0.0
x_1_1_0_5,0.0
x_2_1_0_5,0.0
x_0_2_0_5,0.0
x_1_2_0_5,2.0
x_2_2_0_5,0.0
x_0_3_0_5,0.0
x_1_3_0_5,0.0
x_2_3_0_5,0.0
x_0_4_0_5,0.0
x_1_4_0_5,0.0
x_2_4_0_5,0.0
x_0_5_0_5,0.0
x_1_5_0_5,2.0
x_2_5_0_5,0.0
x_0_6_0_5,0.0
x_1_6_0_5,0.0
x_2_6_0_5,0.0
x_0_7_0_5,0.0
x_1_7_0_5,2.0
x_2_7_0_5,0.0
x_0_8_0_5,0.0
x_1_8_0_5,0.0
x_2_8_0_5,0.0
x_0_9_0_5,0.0
x_1_9_0_5,0.0
x_2_9_0_5,0.0
x_0_10_0_5,0.0
x_1_10_0_5,0.0
x_2_10_0_5,0.0
x_0_11_0_5,0.0
x_1_11_0_5,0.0
x_2_11_0_5,0.0
x_0_12_0_5,0.0
x_1_12_0_5,2.0
x_2_12_0_5,0.0
x_0_13_0_5,0.0
x_1_13_0_5,0.0
x_2_13_0_5,0.0
x_0_14_0_5,0.0
x_1_14_0_5,0.0
x_2_14_0_5,0.0
x_0_15_0_5,0.0
x_1_15_0_5,2.0
x_2_15_0_5,0.0
x_0_16_0_5,0.0
x_1_16_0_5,0.0
x_2_16_0_5,0.0
x_0_17_0_5,0.0
x_1_17_0_5,2.0
x_2_17_0_5,0.0
x_0_18_0_5,0.0
x_1_18_0_5,0.0
x_2_18_0_5,0.0
x_0_19_0_5,0.0
x_1_19_0_5,0.0
x_2_19_0_5,0.0
x_0_20_0_5,0.0
x_1_20_0_5,2.0
x_2_20_0_5,0.0
x_0_21_0_5,0.0
x_1_21_0_5,0.0
x_2_21_0_5,0.0
x_0_22_0_5,0.0
x_1_22_0_5,0.0
x_2_22_0_5,0.0
x_0_23_0_5,0.0
x_1_23_0_5,0.0
x_2_23_0_5,0.0
x_0_24_0_5,0.0
x_1_24_0_5,0.0
x_2_24_0_5,0.0
x_0_25_0_5,0.0
x_1_25_0_5,0.0
x_2_25_0_5,0.0
x_0_26_0_5,0.0
x_1_26_0_5,0.0
x_2_26_0_5,0.0
x_0_27_0_5,0.0
x_1_27_0_5,2.0
x_2_27_0_5,0.0
x_0_28_0_5,0.0
x_1_28_0_5,0.0
x_2_28_0_5,0.0
x_0_29_0_5,0.0
x_1_29_0_5,0.0
x_2_29_0_5,0.0
x_0_30_0_5,0.0
x_1_30_0_5,0.0
x_2_30_0_5,0.0
x_0_31_0_5,0.0
x_1_31_0_5,1.0
x_2_31_0_5,0.0
x_0_32_0_5,0.0
x_1_32_0_5,0.0
x_2_32_0_5,0.0
x_0_33_0_5,0.0
x_1_33_0_5,0.0
x_2_33_0_5,0.0
x_0_34_0_5,0.0
x_1_34_0_5,0.0
x_2_34_0_5,0.0
x_0_35_0_5,0.0
x_1_35_0_5,0.0
x_2_35_0_5,0.0
x_0_36_0_5,0.0
x_1_36_0_5,1.0
x_2_36_0_5,0.0
x_0_37_0_5,0.0
x_1_37_0_5,0.0
x_2_37_0_5,0.0
x_0_38_0_5,0.0
x_1_38_0_5,0.0
x_2_38_0_5,0.0
x_0_39_0_5,0.0
x_1_39_0_5,0.0
x_2_39_0_5,0.0
x_0_40_0_5,0.0
x_1_40_0_5,0.0
x_2_40_0_5,0.0
x_0_41_0_5,0.0
x_1_41_0_5,0.0
x_2_41_0_5,0.0
x_0_42_0_5,0.0
x_1_42_0_5,0.0
x_2_42_0_5,0.0
x_0_43_0_5,0.0
x_1_43_0_5,0.0
x_2_43_0_5,0.0
x_0_44_0_5,0.0
x_1_44_0_5,0.0
x_2_44_0_5,0.0
x_0_0_1_5,0.0
x_1_0_1_5,2.0
x_2_0_1_5,0.0
x_0_1_1_5,0.0
x_1_1_1_5,0.0
x_2_1_1_5,0.0
x_0_2_1_5,0.0
x_1_2_1_5,2.0
x_2_2_1_5,0.0
x_0_3_1_5,0.0
x_1_3_1_5,0.0
x_2_3_1_5,0.0
x_0_4_1_5,0.0
x_1_4_1_5,0.0
x_2_4_1_5,0.0
x_0_5_1_5,0.0
x_1_5_1_5,2.0
x_2_5_1_5,0.0
x_0_6_1_5,0.0
x_1_6_1_5,0.0
x_2_6_1_5,0.0
x_0_7_1_5,0.0
x_1_7_1_5,2.0
x_2_7_1_5,0.0
x_0_8_1_5,0.0
x_1_8_1_5,0.0
x_2_8_1_5,0.0
x_0_9_1_5,0.0
x_1_9_1_5,0.0
x_2_9_1_5,0.0
x_0_10_1_5,0.0
x_1_10_1_5,0.0
x_2_10_1_5,0.0
x_0_11_1_5,0.0
x_1_11_1_5,0.0
x_2_11_1_5,0.0
x_0_12_1_5,0.0
x_1_12_1_5,2.0
x_2_12_1_5,0.0
x_0_13_1_5,0.0
x_1_13_1_5,0.0
x_2_13_1_5,0.0
x_0_14_1_5,0.0
x_1_14_1_5,0.0
x_2_14_1_5,0.0
x_0_15_1_5,0.0
x_1_15_1_5,2.0
x_2_15_1_5,0.0
x_0_16_1_5,0.0
x_1_16_1_5,0.0
x_2_16_1_5,0.0
x_0_17_1_5,0.0
x_1_17_1_5,2.0
x_2_17_1_5,0.0
x_0_18_1_5,0.0
x_1_18_1_5,0.0
x_2_18_1_5,0.0
x_0_19_1_5,0.0
x_1_19_1_5,0.0
x_2_19_1_5,0.0
x_0_20_1_5,0.0
x_1_20_1_5,2.0
x_2_20_1_5,0.0
x_0_21_1_5,0.0
x_1_21_1_5,0.0
x_2_21_1_5,0.0
x_0_22_1_5,0.0
x_1_22_1_5,0.0
x_2_22_1_5,0.0
x_0_23_1_5,0.0
x_1_23_1_5,0.0
x_2_23_1_5,0.0
x_0_24_1_5,0.0
x_1_24_1_5,0.0
x_2_24_1_5,0.0
x_0_25_1_5,0.0
x_1_25_1_5,0.0
x_2_25_1_5,0.0
x_0_26_1_5,0.0
x_1_26_1_5,0.0
x_2_26_1_5,0.0
x_0_27_1_5,0.0
x_1_27_1_5,2.0
x_2_27_1_5,0.0
x_0_28_1_5,0.0
x_1_28_1_5,0.0
x_2_28_1_5,0.0
x_0_29_1_5,0.0
x_1_29_1_5,0.0
x_2_29_1_5,0.0
x_0_30_1_5,0.0
x_1_30_1_5,0.0
x_2_30_1_5,0.0
x_0_31_1_5,0.0
x_1_31_1_5,1.0
x_2_31_1_5,0.0
x_0_32_1_5,0.0
x_1_32_1_5,0.0
x_2_32_1_5,0.0
x_0_33_1_5,0.0
x_1_33_1_5,0.0
x_2_33_1_5,0.0
x_0_34_1_5,0.0
x_1_34_1_5,0.0
x_2_34_1_5,0.0
x_0_35_1_5,0.0
x_1_35_1_5,0.0
x_2_35_1_5,0.0
x_0_36_1_5,0.0
x_1_36_1_5,1.0
x_2_36_1_5,0.0
x_0_37_1_5,0.0
x_1_37_1_5,0.0
x_2_37_1_5,0.0
x_0_38_1_5,0.0
x_1_38_1_5,0.0
x_2_38_1_5,0.0
x_0_39_1_5,0.0
x_1_39_1_5,0.0
x_2_39_1_5,0.0
x_0_40_1_5,0.0
x_1_40_1_5,0.0
x_2_40_1_5,0.0
x_0_41_1_5,0.0
x_1_41_1_5,0.0
x_2_41_1_5,0.0
x_0_42_1_5,0.0
x_1_42_1_5,0.0
x_2_42_1_5,0.0
x_0_43_1_5,0.0
x_1_43_1_5,0.0
x_2_43_1_5,0.0
x_0_44_1_5,0.0
x_1_44_1_5,0.0
x_2_44_1_5,0.0
x_0_0_2_5,0.0
x_1_0_2_5,2.0
x_2_0_2_5,0.0
x_0_1_2_5,0.0
x_1_1_2_5,0.0
x_2_1_2_5,0.0
x_0_2_2_5,0.0
x_1_2_2_5,2.0
x_2_2_2_5,0.0
x_0_3_2_5,0.0
x_1_3_2_5,0.0
x_2_3_2_5,0.0
x_0_4_2_5,0.0
x_1_4_2_5,0.0
x_2_4_2_5,0.0
x_0_5_2_5,0.0
x_1_5_2_5,2.0
x_2_5_2_5,0.0
x_0_6_2_5,0.0
x_1_6_2_5,0.0
x_2_6_2_5,0.0
x_0_7_2_5,0.0
x_1_7_2_5,2.0
x_2_7_2_5,0.0
x_0_8_2_5,0.0
x_1_8_2_5,0.0
x_2_8_2_5,0.0
x_0_9_2_5,0.0
x_1_9_2_5,0.0
x_2_9_2_5,0.0
x_0_10_2_5,0.0
x_1_10_2_5,0.0
x_2_10_2_5,0.0
x_0_11_2_5,0.0
x_1_11_2_5,0.0
x_2_11_2_5,0.0
x_0_12_2_5,0.0
x_1_12_2_5,2.0
x_2_12_2_5,0.0
x_0_13_2_5,0.0
x_1_13_2_5,0.0
x_2_13_2_5,0.0
x_0_14_2_5,0.0
x_1_14_2_5,0.0
x_2_14_2_5,0.0
x_0_15_2_5,0.0
x_1_15_2_5,2.0
x_2_15_2_5,0.0
x_0_16_2_5,0.0
x_1_16_2_5,0.0
x_2_16_2_5,0.0
x_0_17_2_5,0.0
x_1_17_2_5,2.0
x_2_17_2_5,0.0
x_0_18_2_5,0.0
x_1_18_2_5,0.0
x_2_18_2_5,0.0
x_0_19_2_5,0.0
x_1_19_2_5,0.0
x_2_19_2_5,0.0
x_0_20_2_5,0.0
x_1_20_2_5,2.0
x_2_20_2_5,0.0
x_0_21_2_5,0.0
x_1_21_2_5,0.0
x_2_21_2_5,0.0
x_0_22_2_5,0.0
x_1_22_2_5,0.0
x_2_22_2_5,0.0
x_0_23_2_5,0.0
x_1_23_2_5,0.0
x_2_23_2_5,0.0
x_0_24_2_5,0.0
x_1_24_2_5,0.0
x_2_24_2_5,0.0
x_0_25_2_5,0.0
x_1_25_2_5,0.0
x_2_25_2_5,0.0
x_0_26_2_5,0.0
x_1_26_2_5,0.0
x_2_26_2_5,0.0
x_0_27_2_5,0.0
x_1_27_2_5,2.0
x_2_27_2_5,0.0
x_0_28_2_5,0.0
x_1_28_2_5,0.0
x_2_28_2_5,0.0
x_0_29_2_5,0.0
x_1_29_2_5,0.0
x_2_29_2_5,0.0
x_0_30_2_5,0.0
x_1_30_2_5,0.0
x_2_30_2_5,0.0
x_0_31_2_5,0.0
x_1_31_2_5,1.0
x_2_31_2_5,0.0
x_0_32_2_5,0.0
x_1_32_2_5,0.0
x_2_32_2_5,0.0
x_0_33_2_5,0.0
x_1_33_2_5,0.0
x_2_33_2_5,0.0
x_0_34_2_5,0.0
x_1_34_2_5,0.0
x_2_34_2_5,0.0
x_0_35_2_5,0.0
x_1_35_2_5,0.0
x_2_35_2_5,0.0
x_0_36_2_5,0.0
x_1_36_2_5,1.0
x_2_36_2_5,0.0
x_0_37_2_5,0.0
x_1_37_2_5,0.0
x_2_37_2_5,0.0
x_0_38_2_5,0.0
x_1_38_2_5,0.0
x_2_38_2_5,0.0
x_0_39_2_5,0.0
x_1_39_2_5,0.0
x_2_39_2_5,0.0
x_0_40_2_5,0.0
x_1_40_2_5,0.0
x_2_40_2_5,0.0
x_0_41_2_5,0.0
x_1_41_2_5,0.0
x_2_41_2_5,0.0
x_0_42_2_5,0.0
x_1_42_2_5,0.0
x_2_42_2_5,0.0
x_0_43_2_5,0.0
x_1_43_2_5,0.0
x_2_43_2_5,0.0
x_0_44_2_5,0.0
x_1_44_2_5,0.0
x_2_44_2_5,0.0
x_0_0_0_6,0.0
x_1_0_0_6,2.0
x_2_0_0_6,0.0
x_0_1_0_6,0.0
x_1_1_0_6,0.0
x_2_1_0_6,0.0
x_0_2_0_6,0.0
x_1_2_0_6,2.0
x_2_2_0_6,0.0
x_0_3_0_6,0.0
x_1_3_0_6,0.0
x_2_3_0_6,0.0
x_0_4_0_6,0.0
x_1_4_0_6,0.0
x_2_4_0_6,0.0
x_0_5_0_6,0.0
x_1_5_0_6,2.0
x_2_5_0_6,0.0
x_0_6_0_6,0.0
x_1_6_0_6,0.0
x_2_6_0_6,0.0
x_0_7_0_6,0.0
x_1_7_0_6,2.0
x_2_7_0_6,0.0
x_0_8_0_6,0.0
x_1_8_0_6,0.0
x_2_8_0_6,0.0
x_0_9_0_6,0.0
x_1_9_0_6,0.0
x_2_9_0_6,0.0
x_0_10_0_6,0.0
x_1_10_0_6,0.0
x_2_10_0_6,0.0
x_0_11_0_6,0.0
x_1_11_0_6,0.0
x_2_11_0_6,0.0
x_0_12_0_6,0.0
x_1_12_0_6,2.0
x_2_12_0_6,0.0
x_0_13_0_6,0.0
x_1_13_0_6,0.0
x_2_13_0_6,0.0
x_0_14_0_6,0.0
x_1_14_0_6,0.0
x_2_14_0_6,0.0
x_0_15_0_6,0.0
x_1_15_0_6,2.0
x_2_15_0_6,0.0
x_0_16_0_6,0.0
x_1_16_0_6,0.0
x_2_16_0_6,0.0
x_0_17_0_6,0.0
x_1_17_0_6,2.0
x_2_17_0_6,0.0
x_0_18_0_6,0.0
x_1_18_0_6,0.0
x_2_18_0_6,0.0
x_0_19_0_6,0.0
x_1_19_0_6,0.0
x_2_19_0_6,0.0
x_0_20_0_6,0.0
x_1_20_0_6,2.0
x_2_20_0_6,0.0
x_0_21_0_6,0.0
x_1_21_0_6,0.0
x_2_21_0_6,0.0
x_0_22_0_6,0.0
x_1_22_0_6,0.0
x_2_22_0_6,0.0
x_0_23_0_6,0.0
x_1_23_0_6,0.0
x_2_23_0_6,0.0
x_0_24_0_6,0.0
x_1_24_0_6,0.0
x_2_24_0_6,0.0
x_0_25_0_6,0.0
x_1_25_0_6,0.0
x_2_25_0_6,0.0
x_0_26_0_6,0.0
x_1_26_0_6,0.0
x_2_26_0_6,0.0
x_0_27_0_6,0.0
x_1_27_0_6,2.0
x_2_27_0_6,0.0
x_0_28_0_6,0.0
x_1_28_0_6,0.0
x_2_28_0_6,0.0
x_0_29_0_6,0.0
x_1_29_0_6,0.0
x_2_29_0_6,0.0
x_0_30_0_6,0.0
x_1_30_0_6,0.0
x_2_30_0_6,0.0
x_0_31_0_6,0.0
x_1_31_0_6,1.0
x_2_31_0_6,0.0
x_0_32_0_6,0.0
x_1_32_0_6,0.0
x_2_32_0_6,0.0
x_0_33_0_6,0.0
x_1_33_0_6,0.0
x_2_33_0_6,0.0
x_0_34_0_6,0.0
x_1_34_0_6,0.0
x_2_34_0_6,0.0
x_0_35_0_6,0.0
x_1_35_0_6,0.0
x_2_35_0_6,0.0
x_0_36_0_6,0.0
x_1_36_0_6,1.0
x_2_36_0_6,0.0
x_0_37_0_6,0.0
x_1_37_0_6,0.0
x_2_37_0_6,0.0
x_0_38_0_6,0.0
x_1_38_0_6,0.0
x_2_38_0_6,0.0
x_0_39_0_6,0.0
x_1_39_0_6,0.0
x_2_39_0_6,0.0
x_0_40_0_6,0.0
x_1_40_0_6,0.0
x_2_40_0_6,0.0
x_0_41_0_6,0.0
x_1_41_0_6,0.0
x_2_41_0_6,0.0
x_0_42_0_6,0.0
x_1_42_0_6,0.0
x_2_42_0_6,0.0
x_0_43_0_6,0.0
x_1_43_0_6,0.0
x_2_43_0_6,0.0
x_0_44_0_6,0.0
x_1_44_0_6,0.0
x_2_44_0_6,0.0
x_0_0_1_6,0.0
x_1_0_1_6,2.0
x_2_0_1_6,0.0
x_0_1_1_6,0.0
x_1_1_1_6,0.0
x_2_1_1_6,0.0
x_0_2_1_6,0.0
x_1_2_1_6,2.0
x_2_2_1_6,0.0
x_0_3_1_6,0.0
x_1_3_1_6,0.0
x_2_3_1_6,0.0
x_0_4_1_6,0.0
x_1_4_1_6,0.0
x_2_4_1_6,0.0
x_0_5_1_6,0.0
x_1_5_1_6,2.0
x_2_5_1_6,0.0
x_0_6_1_6,0.0
x_1_6_1_6,0.0
x_2_6_1_6,0.0
x_0_7_1_6,0.0
x_1_7_1_6,2.0
x_2_7_1_6,0.0
x_0_8_1_6,0.0
x_1_8_1_6,0.0
x_2_8_1_6,0.0
x_0_9_1_6,0.0
x_1_9_1_6,0.0
x_2_9_1_6,0.0
x_0_10_1_6,0.0
x_1_10_1_6,0.0
x_2_10_1_6,0.0
x_0_11_1_6,0.0
x_1_11_1_6,0.0
x_2_11_1_6,0.0
x_0_12_1_6,0.0
x_1_12_1_6,2.0
x_2_12_1_6,0.0
x_0_13_1_6,0.0
x_1_13_1_6,0.0
x_2_13_1_6,0.0
x_0_14_1_6,0.0
x_1_14_1_6,0.0
x_2_14_1_6,0.0
x_0_15_1_6,0.0
x_1_15_1_6,2.0
x_2_15_1_6,0.0
x_0_16_1_6,0.0
x_1_16_1_6,0.0
x_2_16_1_6,0.0
x_0_17_1_6,0.0
x_1_17_1_6,2.0
x_2_17_1_6,0.0
x_0_18_1_6,0.0
x_1_18_1_6,0.0
x_2_18_1_6,0.0
x_0_19_1_6,0.0
x_1_19_1_6,0.0
x_2_19_1_6,0.0
x_0_20_1_6,0.0
x_1_20_1_6,2.0
x_2_20_1_6,0.0
x_0_21_1_6,0.0
x_1_21_1_6,0.0
x_2_21_1_6,0.0
x_0_22_1_6,0.0
x_1_22_1_6,0.0
x_2_22_1_6,0.0
x_0_23_1_6,0.0
x_1_23_1_6,0.0
x_2_23_1_6,0.0
x_0_24_1_6,0.0
x_1_24_1_6,0.0
x_2_24_1_6,0.0
x_0_25_1_6,0.0
x_1_25_1_6,0.0
x_2_25_1_6,0.0
x_0_26_1_6,0.0
x_1_26_1_6,0.0
x_2_26_1_6,0.0
x_0_27_1_6,0.0
x_1_27_1_6,2.0
x_2_27_1_6,0.0
x_0_28_1_6,0.0
x_1_28_1_6,0.0
x_2_28_1_6,0.0
x_0_29_1_6,0.0
x_1_29_1_6,0.0
x_2_29_1_6,0.0
x_0_30_1_6,0.0
x_1_30_1_6,0.0
x_2_30_1_6,0.0
x_0_31_1_6,0.0
x_1_31_1_6,1.0
x_2_31_1_6,0.0
x_0_32_1_6,0.0
x_1_32_1_6,0.0
x_2_32_1_6,0.0
x_0_33_1_6,0.0
x_1_33_1_6,0.0
x_2_33_1_6,0.0
x_0_34_1_6,0.0
x_1_34_1_6,0.0
x_2_34_1_6,0.0
x_0_35_1_6,0.0
x_1_35_1_6,0.0
x_2_35_1_6,0.0
x_0_36_1_6,0.0
x_1_36_1_6,1.0
x_2_36_1_6,0.0
x_0_37_1_6,0.0
x_1_37_1_6,0.0
x_2_37_1_6,0.0
x_0_38_1_6,0.0
x_1_38_1_6,0.0
x_2_38_1_6,0.0
x_0_39_1_6,0.0
x_1_39_1_6,0.0
x_2_39_1_6,0.0
x_0_40_1_6,0.0
x_1_40_1_6,0.0
x_2_40_1_6,0.0
x_0_41_1_6,0.0
x_1_41_1_6,0.0
x_2_41_1_6,0.0
x_0_42_1_6,0.0
x_1_42_1_6,0.0
x_2_42_1_6,0.0
x_0_43_1_6,0.0
x_1_43_1_6,0.0
x_2_43_1_6,0.0
x_0_44_1_6,0.0
x_1_44_1_6,0.0
x_2_44_1_6,0.0
x_0_0_2_6,0.0
x_1_0_2_6,2.0
x_2_0_2_6,0.0
x_0_1_2_6,0.0
x_1_1_2_6,0.0
x_2_1_2_6,0.0
x_0_2_2_6,0.0
x_1_2_2_6,2.0
x_2_2_2_6,0.0
x_0_3_2_6,0.0
x_1_3_2_6,0.0
x_2_3_2_6,0.0
x_0_4_2_6,0.0
x_1_4_2_6,0.0
x_2_4_2_6,0.0
x_0_5_2_6,0.0
x_1_5_2_6,2.0
x_2_5_2_6,0.0
x_0_6_2_6,0.0
x_1_6_2_6,0.0
x_2_6_2_6,0.0
x_0_7_2_6,0.0
x_1_7_2_6,2.0
x_2_7_2_6,0.0
x_0_8_2_6,0.0
x_1_8_2_6,0.0
x_2_8_2_6,0.0
x_0_9_2_6,0.0
x_1_9_2_6,0.0
x_2_9_2_6,0.0
x_0_10_2_6,0.0
x_1_10_2_6,0.0
x_2_10_2_6,0.0
x_0_11_2_6,0.0
x_1_11_2_6,0.0
x_2_11_2_6,0.0
x_0_12_2_6,0.0
x_1_12_2_6,2.0
x_2_12_2_6,0.0
x_0_13_2_6,0.0
x_1_13_2_6,0.0
x_2_13_2_6,0.0
x_0_14_2_6,0.0
x_1_14_2_6,0.0
x_2_14_2_6,0.0
x_0_15_2_6,0.0
x_1_15_2_6,2.0
x_2_15_2_6,0.0
x_0_16_2_6,0.0
x_1_16_2_6,0.0
x_2_16_2_6,0.0
x_0_17_2_6,0.0
x_1_17_2_6,2.0
x_2_17_2_6,0.0
x_0_18_2_6,0.0
x_1_18_2_6,0.0
x_2_18_2_6,0.0
x_0_19_2_6,0.0
x_1_19_2_6,0.0
x_2_19_2_6,0.0
x_0_20_2_6,0.0
x_1_20_2_6,2.0
x_2_20_2_6,0.0
x_0_21_2_6,0.0
x_1_21_2_6,0.0
x_2_21_2_6,0.0
x_0_22_2_6,0.0
x_1_22_2_6,0.0
x_2_22_2_6,0.0
x_0_23_2_6,0.0
x_1_23_2_6,0.0
x_2_23_2_6,0.0
x_0_24_2_6,0.0
x_1_24_2_6,0.0
x_2_24_2_6,0.0
x_0_25_2_6,0.0
x_1_25_2_6,0.0
x_2_25_2_6,0.0
x_0_26_2_6,0.0
x_1_26_2_6,0.0
x_2_26_2_6,0.0
x_0_27_2_6,0.0
x_1_27_2_6,2.0
x_2_27_2_6,0.0
x_0_28_2_6,0.0
x_1_28_2_6,0.0
x_2_28_2_6,0.0
x_0_29_2_6,0.0
x_1_29_2_6,0.0
x_2_29_2_6,0.0
x_0_30_2_6,0.0
x_1_30_2_6,0.0
x_2_30_2_6,0.0
x_0_31_2_6,0.0
x_1_31_2_6,1.0
x_2_31_2_6,0.0
x_0_32_2_6,0.0
x_1_32_2_6,0.0
x_2_32_2_6,0.0
x_0_33_2_6,0.0
x_1_33_2_6,0.0
x_2_33_2_6,0.0
x_0_34_2_6,0.0
x_1_34_2_6,0.0
x_2_34_2_6,0.0
x_0_35_2_6,0.0
x_1_35_2_6,0.0
x_2_35_2_6,0.0
x_0_36_2_6,0.0
x_1_36_2_6,1.0
x_2_36_2_6,0.0
x_0_37_2_6,0.0
x_1_37_2_6,0.0
x_2_37_2_6,0.0
x_0_38_2_6,0.0
x_1_38_2_6,0.0
x_2_38_2_6,0.0
x_0_39_2_6,0.0
x_1_39_2_6,0.0
x_2_39_2_6,0.0
x_0_40_2_6,0.0
x_1_40_2_6,0.0
x_2_40_2_6,0.0
x_0_41_2_6,0.0
x_1_41_2_6,0.0
x_2_41_2_6,0.0
x_0_42_2_6,0.0
x_1_42_2_6,0.0
x_2_42_2_6,0.0
x_0_43_2_6,0.0
x_1_43_2_6,0.0
x_2_43_2_6,0.0
x_0_44_2_6,0.0
x_1_44_2_6,0.0
x_2_44_2_6,0.0
x_0_0_0_7,0.0
x_1_0_0_7,2.0
x_2_0_0_7,0.0
x_0_1_0_7,0.0
x_1_1_0_7,0.0
x_2_1_0_7,0.0
x_0_2_0_7,0.0
x_1_2_0_7,2.0
x_2_2_0_7,0.0
x_0_3_0_7,0.0
x_1_3_0_7,0.0
x_2_3_0_7,0.0
x_0_4_0_7,0.0
x_1_4_0_7,0.0
x_2_4_0_7,0.0
x_0_5_0_7,0.0
x_1_5_0_7,2.0
x_2_5_0_7,0.0
x_0_6_0_7,0.0
x_1_6_0_7,0.0
x_2_6_0_7,0.0
x_0_7_0_7,0.0
x_1_7_0_7,2.0
x_2_7_0_7,0.0
x_0_8_0_7,0.0
x_1_8_0_7,0.0
x_2_8_0_7,0.0
x_0_9_0_7,0.0
x_1_9_0_7,0.0
x_2_9_0_7,0.0
x_0_10_0_7,0.0
x_1_10_0_7,0.0
x_2_10_0_7,0.0
x_0_11_0_7,0.0
x_1_11_0_7,0.0
x_2_11_0_7,0.0
x_0_12_0_7,0.0
x_1_12_0_7,2.0
x_2_12_0_7,0.0
x_0_13_0_7,0.0
x_1_13_0_7,0.0
x_2_13_0_7,0.0
x_0_14_0_7,0.0
x_1_14_0_7,0.0
x_2_14_0_7,0.0
x_0_15_0_7,0.0
x_1_15_0_7,2.0
x_2_15_0_7,0.0
x_0_16_0_7,0.0
x_1_16_0_7,0.0
x_2_16_0_7,0.0
x_0_17_0_7,0.0
x_1_17_0_7,2.0
x_2_17_0_7,0.0
x_0_18_0_7,0.0
x_1_18_0_7,0.0
x_2_18_0_7,0.0
x_0_19_0_7,0.0
x_1_19_0_7,0.0
x_2_19_0_7,0.0
x_0_20_0_7,0.0
x_1_20_0_7,2.0
x_2_20_0_7,0.0
x_0_21_0_7,0.0
x_1_21_0_7,0.0
x_2_21_0_7,0.0
x_0_22_0_7,0.0
x_1_22_0_7,0.0
x_2_22_0_7,0.0
x_0_23_0_7,0.0
x_1_23_0_7,0.0
x_2_23_0_7,0.0
x_0_24_0_7,0.0
x_1_24_0_7,0.0
x_2_24_0_7,0.0
x_0_25_0_7,0.0
x_1_25_0_7,0.0
x_2_25_0_7,0.0
x_0_26_0_7,0.0
x_1_26_0_7,0.0
x_2_26_0_7,0.0
x_0_27_0_7,0.0
x_1_27_0_7,2.0
x_2_27_0_7,0.0
x_0_28_0_7,0.0
x_1_28_0_7,0.0
x_2_28_0_7,0.0
x_0_29_0_7,0.0
x_1_29_0_7,0.0
x_2_29_0_7,0.0
x_0_30_0_7,0.0
x_1_30_0_7,0.0
x_2_30_0_7,0.0
x_0_31_0_7,0.0
x_1_31_0_7,1.0
x_2_31_0_7,0.0
x_0_32_0_7,0.0
x_1_32_0_7,0.0
x_2_32_0_7,0.0
x_0_33_0_7,0.0
x_1_33_0_7,0.0
x_2_33_0_7,0.0
x_0_34_0_7,0.0
x_1_34_0_7,0.0
x_2_34_0_7,0.0
x_0_35_0_7,0.0
x_1_35_0_7,0.0
x_2_35_0_7,0.0
x_0_36_0_7,0.0
x_1_36_0_7,1.0
x_2_36_0_7,0.0
x_0_37_0_7,0.0
x_1_37_0_7,0.0
x_2_37_0_7,0.0
x_0_38_0_7,0.0
x_1_38_0_7,0.0
x_2_38_0_7,0.0
x_0_39_0_7,0.0
x_1_39_0_7,0.0
x_2_39_0_7,0.0
x_0_40_0_7,0.0
x_1_40_0_7,0.0
x_2_40_0_7,0.0
x_0_41_0_7,0.0
x_1_41_0_7,0.0
x_2_41_0_7,0.0
x_0_42_0_7,0.0
x_1_42_0_7,0.0
x_2_42_0_7,0.0
x_0_43_0_7,0.0
x_1_43_0_7,0.0
x_2_43_0_7,0.0
x_0_44_0_7,0.0
x_1_44_0_7,0.0
x_2_44_0_7,0.0
x_0_0_1_7,0.0
x_1_0_1_7,2.0
x_2_0_1_7,0.0
x_0_1_1_7,0.0
x_1_1_1_7,0.0
x_2_1_1_7,0.0
x_0_2_1_7,0.0
x_1_2_1_7,2.0
x_2_2_1_7,0.0
x_0_3_1_7,0.0
x_1_3_1_7,0.0
x_2_3_1_7,0.0
x_0_4_1_7,0.0
x_1_4_1_7,0.0
x_2_4_1_7,0.0
x_0_5_1_7,0.0
x_1_5_1_7,2.0
x_2_5_1_7,0.0
x_0_6_1_7,0.0
x_1_6_1_7,0.0
x_2_6_1_7,0.0
x_0_7_1_7,0.0
x_1_7_1_7,2.0
x_2_7_1_7,0.0
x_0_8_1_7,0.0
x_1_8_1_7,0.0
